RPC,MrAnisotropy,CommonGround,Citation,Reference,Type,Description,Lithology,Colour,Age,Location,Basin,Depth,Latitude,Longitude,Epsilon,Gamma,Delta,Vp,Vs,Rho,Rho_dry,Rho_grain,E_static,PR_static,E_dynamic,PR_dynamic,P_conf,P_pore,Eff_stress,Ax_stress,Frequency,Fluid,Saturation,Sat_fraction,Porosity,Permeability,Temperature,Composition,Remarks,URL
104536,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2853.9,1273.5,1.321,1.3,1.328,,,,,89.655,48.276,,,,NaCl brine,,,0.021,,,,,
104537,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2926.8,1303.8,1.321,1.3,1.328,,,,,131.034,89.655,,,,NaCl brine,,,0.021,,,,,
104538,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2947.5,1315.8,1.321,1.3,1.328,,,,,172.414,131.034,,,,NaCl brine,,,0.021,,,,,
104539,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2700.9,1258.2,1.321,1.3,1.328,,,,,48.276,6.897,,,,NaCl brine,,,0.021,,,,,
104540,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2796.9,1274.1,1.321,1.3,1.328,,,,,75.862,6.897,,,,NaCl brine,,,0.021,,,,,
104541,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2899.8,1288.2,1.321,1.3,1.328,,,,,117.241,48.276,,,,NaCl brine,,,0.021,,,,,
104542,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2961.3,1305.6,1.321,1.3,1.328,,,,,158.621,89.655,,,,NaCl brine,,,0.021,,,,,
104543,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,3003.6,1320.9,1.321,1.3,1.328,,,,,200,131.034,,,,NaCl brine,,,0.021,,,,,
104544,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2803.2,1256.1,1.321,1.3,1.328,,,,,75.862,6.897,,,,NaCl brine,,,0.021,,,,,
104545,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2883.3,1272,1.321,1.3,1.328,,,,,110.345,6.897,,,,NaCl brine,,,0.021,,,,,
104546,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2937,1289.1,1.321,1.3,1.328,,,,,151.724,48.276,,,,NaCl brine,,,0.021,,,,,
104547,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2992.8,1306.5,1.321,1.3,1.328,,,,,193.103,89.655,,,,NaCl brine,,,0.021,,,,,
104548,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2896.5,1273.5,1.321,1.3,1.328,,,,,110.345,6.897,,,,NaCl brine,,,0.021,,,,,
104549,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2608.8,1202.4,1.316,1.3,1.328,,,,,10.345,6.897,,,,Refined oil product,,,0.021,,,,,
104550,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2619.6,1203,1.316,1.3,1.328,,,,,13.793,6.897,,,,Refined oil product,,,0.021,,,,,
104551,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2638.8,1221,1.316,1.3,1.328,,,,,20.69,6.897,,,,Refined oil product,,,0.021,,,,,
104552,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2721.3,1256.1,1.316,1.3,1.328,,,,,62.069,48.276,,,,Refined oil product,,,0.021,,,,,
104553,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2815.5,1278,1.316,1.3,1.328,,,,,103.448,89.655,,,,Refined oil product,,,0.021,,,,,
104554,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2880,1290.9,1.316,1.3,1.328,,,,,144.828,131.034,,,,Refined oil product,,,0.021,,,,,
104555,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2954.4,1312.5,1.316,1.3,1.328,,,,,186.207,172.414,,,,Refined oil product,,,0.021,,,,,
104556,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2633.1,1211.4,1.316,1.3,1.328,,,,,20.69,6.897,,,,Refined oil product,,,0.021,,,,,
104557,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2666.7,1269,1.316,1.3,1.328,,,,,34.483,6.897,,,,Refined oil product,,,0.021,,,,,
104558,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2698.2,1269.6,1.316,1.3,1.328,,,,,48.276,6.897,,,,Refined oil product,,,0.021,,,,,
104559,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2790.6,1278.6,1.316,1.3,1.328,,,,,89.655,48.276,,,,Refined oil product,,,0.021,,,,,
104560,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2863.5,1291.5,1.316,1.3,1.328,,,,,131.034,89.655,,,,Refined oil product,,,0.021,,,,,
104561,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2940.6,1302.3,1.316,1.3,1.328,,,,,172.414,131.034,,,,Refined oil product,,,0.021,,,,,
104562,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2712.6,1255.5,1.316,1.3,1.328,,,,,48.276,6.897,,,,Refined oil product,,,0.021,,,,,
104563,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2766.3,1275.3,1.316,1.3,1.328,,,,,75.862,6.897,,,,Refined oil product,,,0.021,,,,,
104564,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2847.6,1296.3,1.316,1.3,1.328,,,,,117.241,48.276,,,,Refined oil product,,,0.021,,,,,
104565,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2933.7,1309.8,1.316,1.3,1.328,,,,,158.621,89.655,,,,Refined oil product,,,0.021,,,,,
104566,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2982.3,1330.5,1.316,1.3,1.328,,,,,200,131.034,,,,Refined oil product,,,0.021,,,,,
104567,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2784.6,1257.6,1.316,1.3,1.328,,,,,75.862,6.897,,,,Refined oil product,,,0.021,,,,,
104568,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2821.8,1289.1,1.316,1.3,1.328,,,,,110.345,6.897,,,,Refined oil product,,,0.021,,,,,
104569,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2896.5,1298.4,1.316,1.3,1.328,,,,,151.724,48.276,,,,Refined oil product,,,0.021,,,,,
104570,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2968.2,1306.5,1.316,1.3,1.328,,,,,193.103,89.655,,,,Refined oil product,,,0.021,,,,,
104571,,4FR210.6,New England,New England Research,,FERRON 82-4 210.6,BC,,,,,,,,,,,2837.7,1273.5,1.316,1.3,1.328,,,,,110.345,6.897,,,,Refined oil product,,,0.021,,,,,
104572,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,2882.7,1971.6,2.428,2.294,2.65,,,,,3.448,0,,,,Gas/air,,0,0.134,,,,,
104573,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,3092.1,2102.7,2.428,2.294,2.65,,,,,6.897,0,,,,Gas/air,,0,0.134,,,,,
104574,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,3445.5,2315.4,2.428,2.294,2.65,,,,,13.793,0,,,,Gas/air,,0,0.134,,,,,
104575,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,3627.9,2373.3,2.428,2.294,2.65,,,,,55.172,41.379,,,,Gas/air,,0,0.134,,,,,
104576,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,3714.9,2391.6,2.428,2.294,2.65,,,,,96.552,82.759,,,,Gas/air,,0,0.134,,,,,
104577,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,3854.1,2400.9,2.428,2.294,2.65,,,,,137.931,124.138,,,,Gas/air,,0,0.134,,,,,
104578,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,3878.4,2400.9,2.428,2.294,2.65,,,,,179.31,165.517,,,,Gas/air,,0,0.134,,,,,
104579,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,3534.3,2373.3,2.428,2.294,2.65,,,,,13.793,0,,,,Gas/air,,0,0.134,,,,,
104580,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,3836.1,2541.6,2.428,2.294,2.65,,,,,27.586,0,,,,Gas/air,,0,0.134,,,,,
104581,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4017,2642.1,2.428,2.294,2.65,,,,,41.379,0,,,,Gas/air,,0,0.134,,,,,
104582,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4070.1,2647.8,2.428,2.294,2.65,,,,,82.759,41.379,,,,Gas/air,,0,0.134,,,,,
104583,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4110.6,2642.1,2.428,2.294,2.65,,,,,124.138,82.759,,,,Gas/air,,0,0.134,,,,,
104584,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4166.1,2642.1,2.428,2.294,2.65,,,,,165.517,124.138,,,,Gas/air,,0,0.134,,,,,
104585,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4017,2631,2.428,2.294,2.65,,,,,41.379,0,,,,Gas/air,,0,0.134,,,,,
104586,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4259.4,2763.3,2.428,2.294,2.65,,,,,68.966,0,,,,Gas/air,,0,0.134,,,,,
104587,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4274.1,2757.3,2.428,2.294,2.65,,,,,110.345,41.379,,,,Gas/air,,0,0.134,,,,,
104588,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4304.1,2745,2.428,2.294,2.65,,,,,151.724,82.759,,,,Gas/air,,0,0.134,,,,,
104589,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4319.1,2745,2.428,2.294,2.65,,,,,193.103,124.138,,,,Gas/air,,0,0.134,,,,,
104590,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4244.7,2769.6,2.428,2.294,2.65,,,,,68.966,0,,,,Gas/air,,0,0.134,,,,,
104591,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4395.9,2839.8,2.428,2.294,2.65,,,,,103.448,0,,,,Gas/air,,0,0.134,,,,,
104592,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4411.5,2820.3,2.428,2.294,2.65,,,,,144.828,41.379,,,,Gas/air,,0,0.134,,,,,
104593,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4411.5,2813.7,2.428,2.294,2.65,,,,,186.207,82.759,,,,Gas/air,,0,0.134,,,,,
104594,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4443.3,2846.1,2.428,2.294,2.65,,,,,103.448,0,,,,Gas/air,,0,0.134,,,,,
104595,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4056.6,2389.2,2.428,2.294,2.65,,,,,10.345,6.897,,,,NaCl brine,,,0.134,,,,,
104596,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4083.6,2422.2,2.428,2.294,2.65,,,,,13.793,6.897,,,,NaCl brine,,,0.134,,,,,
104597,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4166.1,2480.4,2.428,2.294,2.65,,,,,20.69,6.897,,,,NaCl brine,,,0.134,,,,,
104598,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4237.5,2448.6,2.428,2.294,2.65,,,,,62.069,48.276,,,,NaCl brine,,,0.134,,,,,
104599,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4223.1,2431.5,2.428,2.294,2.65,,,,,103.448,89.655,,,,NaCl brine,,,0.134,,,,,
104600,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4237.5,2419.8,2.428,2.294,2.65,,,,,144.828,131.034,,,,NaCl brine,,,0.134,,,,,
104601,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4319.1,2438.7,2.428,2.294,2.65,,,,,186.207,172.414,,,,NaCl brine,,,0.134,,,,,
104602,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4187.4,2438.7,2.428,2.294,2.65,,,,,20.69,6.897,,,,NaCl brine,,,0.134,,,,,
104603,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4289.1,2541.6,2.428,2.294,2.65,,,,,34.483,6.897,,,,NaCl brine,,,0.134,,,,,
104604,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4349.4,2600.4,2.428,2.294,2.65,,,,,48.276,6.897,,,,NaCl brine,,,0.134,,,,,
104605,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4388.1,2608.8,2.428,2.294,2.65,,,,,89.655,48.276,,,,NaCl brine,,,0.134,,,,,
104606,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4388.1,2622.6,2.428,2.294,2.65,,,,,131.034,89.655,,,,NaCl brine,,,0.134,,,,,
104607,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4459.5,2625.3,2.428,2.294,2.65,,,,,172.414,131.034,,,,NaCl brine,,,0.134,,,,,
104608,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4364.7,2606.1,2.428,2.294,2.65,,,,,48.276,6.897,,,,NaCl brine,,,0.134,,,,,
104609,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4451.4,2679.6,2.428,2.294,2.65,,,,,75.862,6.897,,,,NaCl brine,,,0.134,,,,,
104610,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4475.4,2682.3,2.428,2.294,2.65,,,,,117.241,48.276,,,,NaCl brine,,,0.134,,,,,
104611,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4524.6,2691.3,2.428,2.294,2.65,,,,,158.621,89.655,,,,NaCl brine,,,0.134,,,,,
104612,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4558.2,2700,2.428,2.294,2.65,,,,,200,131.034,,,,NaCl brine,,,0.134,,,,,
104613,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4467.6,2685.3,2.428,2.294,2.65,,,,,75.862,6.897,,,,NaCl brine,,,0.134,,,,,
104614,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4524.6,2726.7,2.428,2.294,2.65,,,,,110.345,6.897,,,,NaCl brine,,,0.134,,,,,
104615,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4541.4,2733,2.428,2.294,2.65,,,,,151.724,48.276,,,,NaCl brine,,,0.134,,,,,
104616,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4600.5,2742,2.428,2.294,2.65,,,,,193.103,89.655,,,,NaCl brine,,,0.134,,,,,
104617,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4533,2726.7,2.428,2.294,2.65,,,,,110.345,6.897,,,,NaCl brine,,,0.134,,,,,
104618,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,3933.9,2366.4,2.395,2.294,2.65,,,,,10.345,6.897,,,,Refined oil product,,,0.134,,,,,
104619,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,3991.2,2407.8,2.395,2.294,2.65,,,,,13.793,6.897,,,,Refined oil product,,,0.134,,,,,
104620,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4110.6,2498.1,2.395,2.294,2.65,,,,,20.69,6.897,,,,Refined oil product,,,0.134,,,,,
104621,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4223.1,2549.4,2.395,2.294,2.65,,,,,62.069,48.276,,,,Refined oil product,,,0.134,,,,,
104622,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4319.1,2578.8,2.395,2.294,2.65,,,,,103.448,89.655,,,,Refined oil product,,,0.134,,,,,
104623,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4388.1,2606.1,2.395,2.294,2.65,,,,,144.828,131.034,,,,Refined oil product,,,0.134,,,,,
104624,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4467.6,2631,2.395,2.294,2.65,,,,,186.207,172.414,,,,Refined oil product,,,0.134,,,,,
104625,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4166.1,2536.5,2.395,2.294,2.65,,,,,20.69,6.897,,,,Refined oil product,,,0.134,,,,,
104626,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4259.4,2636.7,2.395,2.294,2.65,,,,,34.483,6.897,,,,Refined oil product,,,0.134,,,,,
104627,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4341.9,2706,2.395,2.294,2.65,,,,,48.276,6.897,,,,Refined oil product,,,0.134,,,,,
104628,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4427.4,2733,2.395,2.294,2.65,,,,,89.655,48.276,,,,Refined oil product,,,0.134,,,,,
104629,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4491.9,2754.3,2.395,2.294,2.65,,,,,131.034,89.655,,,,Refined oil product,,,0.134,,,,,
104630,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4549.8,2775.9,2.395,2.294,2.65,,,,,172.414,131.034,,,,Refined oil product,,,0.134,,,,,
104631,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4357.2,2720.7,2.395,2.294,2.65,,,,,48.276,6.897,,,,Refined oil product,,,0.134,,,,,
104632,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4443.3,2785.2,2.395,2.294,2.65,,,,,75.862,6.897,,,,Refined oil product,,,0.134,,,,,
104633,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4524.6,2807.4,2.395,2.294,2.65,,,,,117.241,48.276,,,,Refined oil product,,,0.134,,,,,
104634,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4575,2826.6,2.395,2.294,2.65,,,,,158.621,89.655,,,,Refined oil product,,,0.134,,,,,
104635,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4626.3,2846.1,2.395,2.294,2.65,,,,,200,131.034,,,,Refined oil product,,,0.134,,,,,
104636,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4459.5,2794.8,2.395,2.294,2.65,,,,,75.862,6.897,,,,Refined oil product,,,0.134,,,,,
104637,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4541.4,2833.2,2.395,2.294,2.65,,,,,110.345,6.897,,,,Refined oil product,,,0.134,,,,,
104638,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4592.1,2856,2.395,2.294,2.65,,,,,151.724,48.276,,,,Refined oil product,,,0.134,,,,,
104639,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4643.7,2869.2,2.395,2.294,2.65,,,,,193.103,89.655,,,,Refined oil product,,,0.134,,,,,
104640,,3FR1677,New England,New England Research,,FERRON 82-3 1677.5,SS,,,,,,,,,,,4541.4,2836.5,2.395,2.294,2.65,,,,,110.345,6.897,,,,Refined oil product,,,0.134,,,,,
104641,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,2942.7,1812.6,2.162,1.867,2.65,,,,,3.448,0,,,,Gas/air,,0,0.295,,,,,
104642,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3028.5,1893.9,2.162,1.867,2.65,,,,,6.897,0,,,,Gas/air,,0,0.295,,,,,
104643,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3155.1,2013.3,2.162,1.867,2.65,,,,,13.793,0,,,,Gas/air,,0,0.295,,,,,
104644,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3050.7,1953.3,2.162,1.867,2.65,,,,,55.172,41.379,,,,Gas/air,,0,0.295,,,,,
104645,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3084.9,1917.3,2.162,1.867,2.65,,,,,96.552,82.759,,,,Gas/air,,0,0.295,,,,,
104646,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3069.6,1848.9,2.162,1.867,2.65,,,,,137.931,124.138,,,,Gas/air,,0,0.295,,,,,
104647,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3054.6,1800.9,2.162,1.867,2.65,,,,,179.31,165.517,,,,Gas/air,,0,0.295,,,,,
104648,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3062.1,1961.1,2.162,1.867,2.65,,,,,13.793,0,,,,Gas/air,,0,0.295,,,,,
104649,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3318.9,2092.8,2.162,1.867,2.65,,,,,27.586,0,,,,Gas/air,,0,0.295,,,,,
104650,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3372.9,2148.6,2.162,1.867,2.65,,,,,41.379,0,,,,Gas/air,,0,0.295,,,,,
104651,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3341.1,2061.6,2.162,1.867,2.65,,,,,82.759,41.379,,,,Gas/air,,0,0.295,,,,,
104652,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3363.6,2041.5,2.162,1.867,2.65,,,,,124.138,82.759,,,,Gas/air,,0,0.295,,,,,
104653,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3381.9,2044.8,2.162,1.867,2.65,,,,,165.517,124.138,,,,Gas/air,,0,0.295,,,,,
104654,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3400.5,2148.6,2.162,1.867,2.65,,,,,41.379,0,,,,Gas/air,,0,0.295,,,,,
104655,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3495.9,2198.1,2.162,1.867,2.65,,,,,68.966,0,,,,Gas/air,,0,0.295,,,,,
104656,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3423.9,2150.7,2.162,1.867,2.65,,,,,110.345,41.379,,,,Gas/air,,0,0.295,,,,,
104657,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3442.8,2117.7,2.162,1.867,2.65,,,,,151.724,82.759,,,,Gas/air,,0,0.295,,,,,
104658,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3456.9,2106.9,2.162,1.867,2.65,,,,,193.103,124.138,,,,Gas/air,,0,0.295,,,,,
104659,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3481.2,2198.1,2.162,1.867,2.65,,,,,68.966,0,,,,Gas/air,,0,0.295,,,,,
104660,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3581.1,2251.5,2.162,1.867,2.65,,,,,103.448,0,,,,Gas/air,,0,0.295,,,,,
104661,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3481.2,2192.1,2.162,1.867,2.65,,,,,144.828,41.379,,,,Gas/air,,0,0.295,,,,,
104662,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3520.5,2169.3,2.162,1.867,2.65,,,,,186.207,103.448,,,,Gas/air,,0,0.295,,,,,
104663,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3550.5,2241.6,2.162,1.867,2.65,,,,,103.448,0,,,,Gas/air,,0,0.295,,,,,
104664,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3149.7,1645.8,2.162,1.867,2.65,,,,,10.345,0.345,,,,NaCl brine,,,0.295,,,,,
104665,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3227.4,1726.8,2.162,1.867,2.65,,,,,13.793,6.897,,,,NaCl brine,,,0.295,,,,,
104666,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3340.2,1819.2,2.162,1.867,2.65,,,,,20.69,13.793,,,,NaCl brine,,,0.295,,,,,
104667,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3376.5,1848.9,2.162,1.867,2.65,,,,,62.069,48.276,,,,NaCl brine,,,0.295,,,,,
104668,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3437.1,1860,2.162,1.867,2.65,,,,,103.448,89.655,,,,NaCl brine,,,0.295,,,,,
104669,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3437.1,1876.8,2.162,1.867,2.65,,,,,144.828,131.034,,,,NaCl brine,,,0.295,,,,,
104670,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3465.9,1840.8,2.162,1.867,2.65,,,,,186.207,172.414,,,,NaCl brine,,,0.295,,,,,
104671,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3340.2,1832.7,2.162,1.867,2.65,,,,,20.69,6.897,,,,NaCl brine,,,0.295,,,,,
104672,,NAVA AR2,New England,New England Research,,NAVAJO ARCO 2,SS,,,,,,,,,,,3451.5,1868.4,2.162,1.867,2.65,,,,,34.483,6.897,,,,NaCl brine,,,0.295,,,,,
