Well Name,Depth,Formation,RelPos,Marine,GR,ILD,DeltaPHI,PHIND,PE,Facies
NOLAN,923.3916,C SH,0.158,1,100.56,3.2734,6.8,17.865,3.4,2
NOLAN,923.5440,C SH,0.132,1,102.63,3.2810,6.6,18.152,3.2,2
NOLAN,923.6964,C SH,0.105,1,93.75,3.3884,3.8,17.209,3.2,2
NOLAN,923.8488,C SH,0.079,1,94.94,3.6475,6.0,16.955,3.3,3
NOLAN,924.0012,C LM,0.053,1,81.13,3.9537,5.8,19.023,3.1,8
NOLAN,924.1536,C LM,0.026,1,58.19,4.3954,6.5,15.260,3.3,8
NOLAN,924.3060,C LM,1.000,2,32.97,4.8978,3.0,11.140,3.5,8
NOLAN,924.4584,C LM,0.991,2,20.97,5.4200,2.6,6.748,4.1,8
NOLAN,924.6108,C LM,0.982,2,14.46,6.0534,1.4,6.947,4.0,8
NOLAN,924.7632,C LM,0.973,2,13.61,7.2277,0.9,7.059,4.3,8
NOLAN,924.9156,C LM,0.964,2,13.25,8.0910,-0.1,7.534,4.6,8
NOLAN,925.0680,C LM,0.955,2,19.22,8.1096,0.3,7.476,4.7,8
NOLAN,925.2204,C LM,0.946,2,19.64,7.7268,0.8,7.410,3.8,8
NOLAN,925.3728,C LM,0.938,2,24.27,7.2778,1.4,6.864,3.1,5
NOLAN,925.5252,C LM,0.929,2,26.14,6.5766,1.2,7.727,2.8,5
NOLAN,925.6776,C LM,0.920,2,29.59,5.9293,2.3,8.687,3.0,5
NOLAN,925.8300,C LM,0.911,2,32.94,5.4200,3.0,10.374,3.1,5
NOLAN,925.9824,C LM,0.902,2,36.84,4.9774,3.0,12.005,3.3,5
NOLAN,926.1348,C LM,0.893,2,44.19,4.6452,2.9,12.435,3.2,5
NOLAN,926.2872,C LM,0.884,2,50.63,4.5814,3.8,12.703,3.0,5
NOLAN,926.4396,C LM,0.875,2,57.00,4.6989,5.3,12.825,2.9,4
NOLAN,926.5920,C LM,0.866,2,57.47,4.8978,5.8,13.132,2.9,4
NOLAN,926.7444,C LM,0.857,2,48.53,5.1168,5.2,12.384,3.2,4
NOLAN,926.8968,C LM,0.848,2,40.47,5.3456,3.2,10.228,3.1,5
NOLAN,927.0492,C LM,0.839,2,32.81,5.6494,1.3,8.110,3.4,6
NOLAN,927.2016,C LM,0.830,2,38.56,6.1660,0.8,6.809,3.6,5
NOLAN,927.3540,C LM,0.821,2,46.91,6.9823,1.9,7.696,3.5,5
NOLAN,927.5064,C LM,0.813,2,54.59,7.8705,2.3,8.614,3.4,5
NOLAN,927.6588,C LM,0.804,2,51.22,8.5310,1.2,8.380,3.4,5
NOLAN,927.8112,C LM,0.795,2,40.69,8.7096,-0.2,6.443,3.9,5
NOLAN,927.9636,C LM,0.786,2,34.41,8.6896,-0.6,5.181,4.1,5
NOLAN,928.1160,C LM,0.777,2,31.30,8.9125,-0.2,4.333,4.1,5
NOLAN,928.2684,C LM,0.768,2,36.47,9.2683,0.2,4.567,4.1,5
NOLAN,928.4208,C LM,0.759,2,38.91,9.3756,0.2,4.959,4.1,5
NOLAN,928.5732,C LM,0.750,2,41.91,9.3111,0.1,5.889,3.8,5
NOLAN,928.7256,C LM,0.741,2,38.72,9.0573,0.1,6.181,3.6,5
NOLAN,928.8780,C LM,0.732,2,38.13,8.6696,0.3,6.744,3.6,5
NOLAN,929.0304,C LM,0.723,2,41.97,8.2224,0.5,6.516,3.7,5
NOLAN,929.1828,C LM,0.714,2,45.03,7.7625,1.2,6.040,4.0,5
NOLAN,929.3352,C LM,0.705,2,47.13,7.3114,2.3,5.191,4.2,5
NOLAN,929.4876,C LM,0.696,2,57.75,6.8865,1.9,7.036,4.4,5
NOLAN,929.6400,C LM,0.688,2,68.38,6.6069,2.9,9.037,4.4,4
NOLAN,929.7924,C LM,0.679,2,77.31,6.5163,3.6,10.644,4.2,6
NOLAN,929.9448,C LM,0.670,2,66.31,6.5313,4.1,10.976,4.2,6
NOLAN,930.0972,C LM,0.661,2,61.41,6.4714,3.2,9.753,4.1,8
NOLAN,930.2496,C LM,0.652,2,62.44,6.4269,2.1,8.738,4.2,8
NOLAN,930.4020,C LM,0.643,2,80.88,6.3973,1.7,7.712,4.0,8
NOLAN,930.5544,C LM,0.634,2,96.50,6.5615,2.0,7.272,4.0,8
NOLAN,930.7068,C LM,0.625,2,120.19,6.9024,2.6,7.033,3.9,8
NOLAN,930.8592,C LM,0.616,2,165.63,7.3790,3.2,7.147,4.1,8
NOLAN,931.0116,C LM,0.607,2,200.00,7.7625,3.5,8.019,4.0,4
NOLAN,931.1640,C LM,0.598,2,200.00,8.1096,3.2,8.622,3.9,4
NOLAN,931.3164,C LM,0.589,2,200.00,8.3176,2.8,8.728,3.8,4
NOLAN,931.4688,C LM,0.580,2,166.63,8.4528,2.7,8.029,4.0,4
NOLAN,931.6212,C LM,0.571,2,119.06,8.5704,2.7,8.005,4.4,4
NOLAN,931.7736,C LM,0.563,2,96.56,8.6896,2.5,7.726,4.5,4
NOLAN,931.9260,C LM,0.554,2,78.19,8.6896,2.0,8.134,4.4,4
NOLAN,932.0784,C LM,0.545,2,78.19,8.6696,2.2,8.249,4.1,4
NOLAN,932.2308,C LM,0.536,2,70.75,8.6298,2.2,8.249,4.1,4
NOLAN,932.3832,C LM,0.527,2,61.50,8.5507,2.1,8.231,4.1,4
NOLAN,932.5356,C LM,0.518,2,56.81,8.4333,1.9,8.248,4.1,4
NOLAN,932.6880,C LM,0.509,2,52.28,8.3368,1.1,8.022,4.0,4
NOLAN,932.8404,C LM,0.500,2,48.44,8.1846,1.5,8.329,3.7,4
NEWBY,861.3648,A1 SH,1.000,1,76.34,5.2360,7.8,11.000,3.7,3
NEWBY,861.5172,A1 SH,0.977,1,83.74,4.8753,9.7,12.550,3.4,3
NEWBY,861.6696,A1 SH,0.953,1,83.19,4.6132,10.1,11.950,3.4,3
NEWBY,861.8220,A1 SH,0.930,1,80.44,4.4463,10.1,11.150,3.4,3
NEWBY,861.9744,A1 SH,0.907,1,75.42,4.4463,9.3,11.450,3.3,3
NEWBY,862.1268,A1 SH,0.884,1,71.50,4.6026,9.2,11.600,3.3,3
NEWBY,862.2792,A1 SH,0.860,1,69.63,4.8417,8.7,11.350,3.3,3
NEWBY,862.4316,A1 SH,0.837,1,70.01,5.0699,8.6,11.100,3.4,3
NEWBY,862.5840,A1 SH,0.814,1,67.56,5.2119,8.6,10.800,3.4,3
NEWBY,862.7364,A1 SH,0.791,1,67.33,5.2360,7.3,10.750,3.4,3
NEWBY,862.8888,A1 SH,0.767,1,64.77,5.2240,6.3,10.450,3.3,3
NEWBY,863.0412,A1 SH,0.744,1,64.80,5.1880,5.7,10.050,3.4,3
NEWBY,863.1936,A1 SH,0.721,1,66.25,5.2000,4.9,10.450,3.5,2
NEWBY,863.3460,A1 SH,0.698,1,66.55,5.2360,6.4,10.400,3.5,2
NEWBY,863.4984,A1 SH,0.674,1,66.13,5.2845,7.9,9.850,3.5,2
NEWBY,863.6508,A1 SH,0.651,1,65.54,5.2845,8.1,8.650,3.5,2
NEWBY,863.8032,A1 SH,0.628,1,63.07,5.2602,5.5,7.750,3.5,2
NEWBY,863.9556,A1 SH,0.605,1,59.71,5.2481,3.7,7.050,3.4,2
NEWBY,864.1080,A1 SH,0.581,1,57.86,5.2602,2.2,7.100,3.3,2
NEWBY,864.2604,A1 SH,0.558,1,54.80,5.2845,1.0,7.400,3.3,2
NEWBY,864.4128,A1 SH,0.535,1,51.80,5.2723,0.6,7.500,3.3,2
NEWBY,864.5652,A1 SH,0.512,1,52.62,5.2119,1.3,7.450,3.3,2
NEWBY,864.7176,A1 SH,0.488,1,53.66,5.0816,1.5,7.850,3.4,2
NEWBY,864.8700,A1 SH,0.465,1,55.79,4.8753,2.1,8.250,3.3,2
NEWBY,865.0224,A1 SH,0.442,1,58.54,4.6345,2.1,8.850,3.2,2
NEWBY,865.1748,A1 SH,0.419,1,60.95,4.3551,2.1,9.650,3.3,2
NEWBY,865.3272,A1 SH,0.395,1,66.56,4.1020,3.7,10.650,3.3,2
NEWBY,865.4796,A1 SH,0.372,1,70.88,3.8815,5.6,11.400,3.2,2
NEWBY,865.6320,A1 SH,0.349,1,71.57,3.7239,6.3,12.450,3.1,2
NEWBY,865.7844,A1 SH,0.326,1,72.53,3.5892,6.3,13.450,3.2,3
NEWBY,865.9368,A1 SH,0.302,1,67.99,3.4834,6.1,14.350,3.1,3
NEWBY,866.0892,A1 SH,0.279,1,60.31,3.3497,5.0,14.100,3.2,2
NEWBY,866.2416,A1 SH,0.256,1,55.52,3.1915,6.3,11.550,3.2,2
NEWBY,866.3940,A1 SH,0.233,1,56.07,3.0620,5.0,11.000,3.2,2
NEWBY,866.5464,A1 SH,0.209,1,62.67,2.9717,-2.6,15.800,3.2,2
NEWBY,866.6988,A1 SH,0.186,1,66.90,2.9580,-2.2,21.400,3.2,2
NEWBY,866.8512,A1 SH,0.163,1,68.54,2.9992,3.1,24.250,3.2,2
NEWBY,867.0036,A1 SH,0.140,1,68.70,3.0409,3.3,22.850,3.2,2
NEWBY,867.1560,A1 SH,0.116,2,63.20,3.0832,9.5,17.250,3.4,5
NEWBY,867.3084,A1 SH,0.093,2,60.33,3.1117,11.6,15.600,3.7,5
NEWBY,867.4608,A1 SH,0.070,2,58.16,3.0974,12.7,14.350,3.8,5
NEWBY,867.6132,A1 SH,0.047,2,52.61,3.0269,9.9,11.450,3.9,5
NEWBY,867.7656,A1 SH,0.023,1,45.72,2.9107,5.2,8.800,3.9,3
NEWBY,867.9180,A1 LM,1.000,2,35.92,2.7606,4.5,7.950,4.0,6
NEWBY,868.0704,A1 LM,0.988,2,26.62,2.6424,3.6,10.700,4.3,6
NEWBY,868.2228,A1 LM,0.976,2,24.14,2.5003,5.9,12.550,4.0,7
NEWBY,868.3752,A1 LM,0.963,2,24.36,2.3714,6.5,12.950,3.9,7
NEWBY,868.5276,A1 LM,0.951,2,23.28,2.2387,6.5,11.850,4.1,7
NEWBY,868.6800,A1 LM,0.939,2,25.70,2.1577,7.7,10.950,4.1,7
NEWBY,868.8324,A1 LM,0.927,2,28.20,2.1677,8.2,11.200,3.7,7
NEWBY,868.9848,A1 LM,0.915,2,28.35,2.2491,8.8,12.100,3.7,7
NEWBY,869.1372,A1 LM,0.902,2,31.71,2.3823,9.0,12.800,3.6,7
NEWBY,869.2896,A1 LM,0.890,2,35.52,2.5410,9.1,12.750,3.3,7
NEWBY,869.4420,A1 LM,0.878,2,39.11,2.6977,9.3,12.550,3.2,7
NEWBY,869.5944,A1 LM,0.866,2,44.57,2.8708,10.4,12.400,3.2,5
NEWBY,869.7468,A1 LM,0.854,2,54.42,3.0903,11.1,12.350,3.1,5
NEWBY,869.8992,A1 LM,0.841,2,61.72,3.3884,10.9,13.150,3.1,5
NEWBY,870.0516,A1 LM,0.829,2,66.81,3.7757,11.9,13.550,3.1,5
NEWBY,870.2040,A1 LM,0.817,2,74.17,4.2462,11.8,13.500,3.2,4
NEWBY,870.3564,A1 LM,0.805,2,82.18,4.7753,9.2,12.500,3.5,4
NEWBY,870.5088,A1 LM,0.793,2,85.67,5.3088,5.8,9.400,3.6,4
NEWBY,870.6612,A1 LM,0.780,2,87.06,5.7677,1.6,6.300,3.8,4
NEWBY,870.8136,A1 LM,0.768,2,84.20,6.1944,-1.2,4.600,3.8,4
NEWBY,870.9660,A1 LM,0.756,2,83.45,6.6527,-1.9,4.350,3.9,8
NEWBY,871.1184,A1 LM,0.744,2,90.42,7.2444,-1.3,5.750,3.9,8
NEWBY,871.2708,A1 LM,0.732,2,100.83,7.9068,1.7,7.650,3.8,6
NEWBY,871.4232,A1 LM,0.720,2,108.34,8.5114,4.9,9.650,3.9,4
NEWBY,871.5756,A1 LM,0.707,2,107.75,8.8308,6.5,9.850,3.9,4
NEWBY,871.7280,A1 LM,0.695,2,92.63,8.8105,5.3,8.550,3.8,4
NEWBY,871.8804,A1 LM,0.683,2,70.46,8.6099,1.9,6.250,3.7,4
NEWBY,872.0328,A1 LM,0.671,2,55.67,8.3946,-0.5,4.650,3.7,8
NEWBY,872.1852,A1 LM,0.659,2,49.35,8.2985,-1.2,4.100,3.6,8
NEWBY,872.3376,A1 LM,0.646,2,46.82,8.2794,-1.0,4.800,3.6,8
NEWBY,872.4900,A1 LM,0.634,2,48.11,8.1283,-0.1,6.650,3.8,8
NEWBY,872.6424,A1 LM,0.622,2,51.66,7.6913,1.5,8.650,3.7,5
NEWBY,872.7948,A1 LM,0.610,2,49.73,7.0307,3.2,10.100,3.6,5
NEWBY,872.9472,A1 LM,0.598,2,51.46,6.3241,4.1,11.250,3.6,5
NEWBY,873.0996,A1 LM,0.585,2,54.67,5.7148,5.0,12.100,3.6,4
NEWBY,873.2520,A1 LM,0.573,2,56.96,5.2602,5.2,12.400,3.6,4
NEWBY,873.4044,A1 LM,0.561,2,58.67,4.9317,6.2,12.700,3.6,4
NEWBY,873.5568,A1 LM,0.549,2,61.19,4.7315,6.6,12.900,3.6,4
NEWBY,873.7092,A1 LM,0.537,2,60.77,4.6345,6.7,13.250,3.7,4
NEWBY,873.8616,A1 LM,0.524,2,60.99,4.5814,6.2,13.500,3.7,4
NEWBY,874.0140,A1 LM,0.512,2,63.65,4.5499,6.1,13.750,3.6,4
NEWBY,874.1664,A1 LM,0.500,2,66.98,4.5082,6.0,13.800,3.5,4
NEWBY,874.3188,A1 LM,0.488,2,68.44,4.4259,5.5,14.350,3.5,4
NEWBY,874.4712,A1 LM,0.476,2,71.39,4.3451,5.0,14.800,3.4,4
NEWBY,874.6236,A1 LM,0.463,2,73.08,4.2658,5.2,14.500,3.3,4
NEWBY,874.7760,A1 LM,0.451,2,71.86,4.2073,4.9,14.750,3.3,4
NEWBY,874.9284,A1 LM,0.439,2,71.83,4.1976,5.2,14.900,3.3,4
NEWBY,875.0808,A1 LM,0.427,2,70.27,4.2073,5.8,15.100,3.3,4
NEWBY,875.2332,A1 LM,0.415,2,69.65,4.2267,6.2,14.800,3.4,4
NEWBY,875.3856,A1 LM,0.402,2,66.78,4.2756,5.7,14.150,3.5,4
NEWBY,875.5380,A1 LM,0.390,2,64.06,4.3451,5.9,12.950,3.5,4
NEWBY,875.6904,A1 LM,0.378,2,60.24,4.4771,5.1,11.650,3.5,4
NEWBY,875.8428,A1 LM,0.366,2,58.25,4.6452,4.2,11.400,3.4,4
NEWBY,875.9952,A1 LM,0.354,2,56.79,4.8641,3.5,10.950,3.4,6
NEWBY,876.1476,A1 LM,0.341,2,58.00,5.0466,1.8,10.500,3.3,6
NEWBY,876.3000,A1 LM,0.329,2,60.75,5.1286,0.8,10.600,3.3,6
NEWBY,876.4524,A1 LM,0.317,2,64.48,5.0933,2.5,10.450,3.4,4
NEWBY,876.6048,A1 LM,0.305,2,65.37,4.9317,4.1,10.250,3.5,4
NEWBY,876.7572,A1 LM,0.293,2,65.84,4.6989,3.2,10.800,3.4,4
NEWBY,876.9096,A1 LM,0.280,2,67.38,4.4668,2.7,11.450,3.3,4
NEWBY,877.0620,A1 LM,0.268,2,67.07,4.2267,3.0,12.000,3.2,4
NEWBY,877.2144,A1 LM,0.256,2,65.28,4.0087,3.6,12.800,3.0,4
NEWBY,877.3668,A1 LM,0.244,2,65.26,3.8019,3.3,13.750,2.9,4
NEWBY,877.5192,A1 LM,0.232,2,63.40,3.6224,3.1,13.850,2.9,4
NEWBY,877.6716,A1 LM,0.220,2,64.10,3.4995,3.0,13.900,2.8,4
NEWBY,877.8240,A1 LM,0.207,2,66.77,3.4834,2.7,14.450,2.8,4
NEWBY,877.9764,A1 LM,0.195,2,69.72,3.5810,3.2,14.800,2.9,4
NEWBY,878.1288,A1 LM,0.183,2,71.00,3.8019,4.4,15.200,3.1,4
NEWBY,878.2812,A1 LM,0.171,2,69.77,4.1400,5.9,14.650,3.3,4
NEWBY,878.4336,A1 LM,0.159,2,64.39,4.6238,5.5,12.450,3.6,4
NEWBY,878.5860,A1 LM,0.146,2,60.94,5.2602,4.9,9.450,4.0,4
NEWBY,878.7384,A1 LM,0.134,2,56.89,6.0954,3.4,7.100,4.3,4
NEWBY,878.8908,A1 LM,0.122,2,54.20,7.1779,2.7,5.450,4.5,6
NEWBY,879.0432,A1 LM,0.110,2,53.14,8.3753,1.3,4.350,4.5,6
NEWBY,879.1956,A1 LM,0.098,2,52.70,9.1411,0.9,3.450,4.3,6
NEWBY,879.3480,A1 LM,0.085,2,51.93,8.8308,0.7,3.650,4.1,6
NEWBY,879.5004,A1 LM,0.073,2,56.10,7.7090,1.1,4.550,4.0,8
NEWBY,879.6528,A1 LM,0.061,2,61.49,6.3826,2.5,5.950,3.7,8
NEWBY,879.8052,A1 LM,0.049,2,68.77,5.3088,3.8,8.100,3.4,5
NEWBY,879.9576,A1 LM,0.037,2,78.57,4.5499,-0.6,14.200,3.2,5
NEWBY,880.1100,A1 LM,0.024,2,85.47,4.0738,-2.5,21.350,3.0,5
NEWBY,880.2624,A1 LM,0.012,2,88.63,3.8282,-0.6,28.200,3.0,5
NEWBY,880.4148,B1 SH,1.000,1,88.97,3.7068,-0.1,31.650,2.9,2
NEWBY,880.5672,B1 SH,0.968,1,84.66,3.6898,0.2,30.200,3.1,3
NEWBY,880.7196,B1 SH,0.935,1,76.48,3.7497,0.8,24.400,3.4,3
NEWBY,880.8720,B1 SH,0.903,1,69.35,3.9355,-0.7,18.450,3.5,3
NEWBY,881.0244,B1 SH,0.871,1,63.07,4.2658,7.7,10.550,3.9,3
NEWBY,881.1768,B1 SH,0.839,1,59.01,4.7315,7.8,9.300,4.0,3
NEWBY,881.3292,B1 SH,0.806,1,59.94,5.2360,8.8,8.000,4.1,3
NEWBY,881.4816,B1 SH,0.774,1,61.89,5.6234,6.5,9.450,4.0,3
NEWBY,881.6340,B1 SH,0.742,1,63.84,5.7943,6.0,10.100,3.8,3
NEWBY,881.7864,B1 SH,0.710,1,65.13,5.7544,6.8,10.700,3.8,3
NEWBY,881.9388,B1 SH,0.677,1,65.86,5.5590,6.8,11.200,3.7,3
NEWBY,882.0912,B1 SH,0.645,1,64.98,5.3456,7.3,11.250,3.7,3
NEWBY,882.2436,B1 SH,0.613,1,63.13,5.1642,6.7,11.250,3.6,3
NEWBY,882.3960,B1 SH,0.581,1,61.30,5.0350,6.7,10.650,3.6,3
NEWBY,882.5484,B1 SH,0.548,1,59.07,4.9545,6.6,10.500,3.5,3
NEWBY,882.7008,B1 SH,0.516,1,54.86,4.9091,4.8,9.900,3.4,3
NEWBY,882.8532,B1 SH,0.484,1,52.06,4.8753,3.1,9.450,3.2,3
NEWBY,883.0056,B1 SH,0.452,1,50.25,4.8084,1.9,8.850,3.1,2
NEWBY,883.1580,B1 SH,0.419,1,49.94,4.6881,1.0,8.600,3.1,2
NEWBY,883.3104,B1 SH,0.387,1,49.52,4.5290,0.5,8.450,3.2,2
NEWBY,883.4628,B1 SH,0.355,1,50.38,4.4055,0.9,8.350,3.3,2
NEWBY,883.6152,B1 SH,0.323,1,51.74,4.2954,1.7,8.850,3.3,2
NEWBY,883.7676,B1 SH,0.290,1,54.38,4.1976,3.3,9.950,3.4,2
NEWBY,883.9200,B1 SH,0.258,1,57.35,4.1020,5.7,10.750,3.3,2
NEWBY,884.0724,B1 SH,0.226,1,60.11,3.9811,7.2,11.000,3.3,2
NEWBY,884.2248,B1 SH,0.194,1,60.58,3.8815,8.6,11.400,3.2,2
NEWBY,884.3772,B1 SH,0.161,1,62.39,3.8905,8.2,12.600,3.1,2
NEWBY,884.5296,B1 SH,0.129,1,64.39,4.0272,3.8,15.300,3.0,2
NEWBY,884.6820,B1 SH,0.097,1,63.97,4.2855,0.4,19.400,3.1,2
NEWBY,884.8344,B1 SH,0.065,1,58.90,4.6132,1.6,20.600,3.4,2
NEWBY,884.9868,B1 SH,0.032,1,49.15,4.8978,-3.2,18.600,3.7,2
NEWBY,885.1392,B1 SH,0.010,1,37.28,5.1642,-3.7,13.050,4.0,3
NEWBY,885.2916,B1 LM,1.000,2,37.28,5.1642,-3.7,13.050,4.0,8
NEWBY,885.4440,B1 LM,0.974,2,24.56,5.5335,-1.9,9.550,4.5,8
NEWBY,885.5964,B1 LM,0.947,2,18.18,6.0954,-0.5,8.550,4.6,8
NEWBY,885.7488,B1 LM,0.921,2,15.89,6.9343,1.5,8.050,4.6,8
NEWBY,885.9012,B1 LM,0.895,2,15.67,7.9068,2.2,7.600,4.6,8
NEWBY,886.0536,B1 LM,0.868,2,15.77,8.5507,1.0,7.100,4.5,8
NEWBY,886.2060,B1 LM,0.842,2,14.62,8.4723,-0.1,6.350,4.5,8
NEWBY,886.3584,B1 LM,0.816,2,13.92,7.6913,-0.3,5.850,4.6,8
NEWBY,886.5108,B1 LM,0.789,2,14.00,6.6527,-0.2,6.000,4.4,8
NEWBY,886.6632,B1 LM,0.763,2,15.63,5.7412,0.1,7.050,4.1,8
NEWBY,886.8156,B1 LM,0.737,2,18.49,5.1050,0.8,9.200,3.9,8
NEWBY,886.9680,B1 LM,0.711,2,23.27,4.6132,3.3,10.250,3.8,7
NEWBY,887.1204,B1 LM,0.684,2,29.04,4.2364,5.5,10.850,3.6,7
NEWBY,887.2728,B1 LM,0.658,2,33.50,3.9537,6.0,9.900,3.6,7
NEWBY,887.4252,B1 LM,0.632,2,35.92,3.7584,7.3,8.650,3.7,7
NEWBY,887.5776,B1 LM,0.605,2,37.30,3.7325,7.4,8.000,3.8,7
NEWBY,887.7300,B1 LM,0.579,2,37.93,3.8637,5.0,8.900,3.9,7
NEWBY,887.8824,B1 LM,0.553,2,37.01,4.1879,2.6,9.100,4.0,7
NEWBY,888.0348,B1 LM,0.526,2,34.72,4.6881,0.6,8.800,4.2,5
NEWBY,888.1872,B1 LM,0.500,2,33.39,5.2845,-1.2,7.900,4.3,5
NEWBY,888.3396,B1 LM,0.474,2,32.48,5.8749,-1.6,6.800,4.4,6
NEWBY,888.4920,B1 LM,0.447,2,30.69,6.3973,-1.6,6.200,4.8,6
NEWBY,888.6444,B1 LM,0.421,2,30.51,6.8077,-0.5,5.450,4.8,6
NEWBY,888.7968,B1 LM,0.395,2,29.42,7.0146,0.3,4.950,4.7,8
NEWBY,888.9492,B1 LM,0.368,2,30.47,6.9502,-0.8,5.300,4.7,8
NEWBY,889.1016,B1 LM,0.342,2,32.09,6.6374,-1.4,6.400,4.7,6
NEWBY,889.2540,B1 LM,0.316,2,32.14,6.1660,-2.3,8.150,4.6,6
NEWBY,889.4064,B1 LM,0.289,2,32.99,5.7148,-4.5,10.250,4.5,8
NEWBY,889.5588,B1 LM,0.263,2,31.58,5.3333,-6.9,11.950,4.5,8
NEWBY,889.7112,B1 LM,0.237,2,29.07,5.0816,-7.3,12.750,4.4,8
NEWBY,889.8636,B1 LM,0.211,2,29.97,4.9317,-6.7,12.950,4.3,8
NEWBY,890.0160,B1 LM,0.184,2,37.44,4.8753,-5.5,12.250,4.3,8
NEWBY,890.1684,B1 LM,0.158,2,52.59,4.8641,-4.1,10.650,4.3,8
NEWBY,890.3208,B1 LM,0.132,2,68.18,4.8306,-2.3,8.350,4.1,6
NEWBY,890.4732,B1 LM,0.105,2,80.25,4.7206,-0.6,7.300,3.9,6
NEWBY,890.6256,B1 LM,0.079,2,86.51,4.4668,1.8,7.900,3.7,8
NEWBY,890.7780,B1 LM,0.053,2,86.09,4.1305,5.2,8.900,3.4,8
NEWBY,890.9304,B1 LM,0.053,2,86.09,4.1305,5.2,8.900,3.4,4
NEWBY,891.0828,B1 LM,0.026,2,83.41,3.7931,2.3,14.450,3.2,4
NEWBY,891.2352,B2 SH,1.000,1,84.51,3.5075,1.3,19.650,3.2,3
NEWBY,891.3876,B2 SH,0.889,1,85.03,3.3189,4.3,25.150,3.1,3
NEWBY,891.5400,B2 SH,0.778,1,87.36,3.1623,7.2,28.700,3.1,3
NEWBY,891.6924,B2 SH,0.667,1,85.73,3.0269,9.3,28.350,3.2,2
NEWBY,891.8448,B2 SH,0.556,1,80.20,2.9174,7.0,24.500,3.1,2
NEWBY,891.9972,B2 SH,0.444,1,76.12,2.8576,3.5,19.350,3.1,2
NEWBY,892.1496,B2 SH,0.333,1,74.50,2.9309,10.2,14.100,3.5,2
NEWBY,892.3020,B2 SH,0.222,1,73.97,3.1477,5.9,16.850,3.5,2
NEWBY,892.4544,B2 SH,0.111,1,71.24,3.5075,5.1,20.150,3.6,3
NEWBY,892.6068,B2 SH,0.010,1,66.70,4.0272,6.7,21.150,3.9,3
NEWBY,892.7592,B2 LM,1.000,2,66.70,4.0272,6.7,21.150,3.9,6
NEWBY,892.9116,B2 LM,0.963,2,59.42,4.6026,3.1,18.050,4.2,6
NEWBY,893.0640,B2 LM,0.926,2,49.00,5.1642,-0.2,13.700,4.3,6
NEWBY,893.2164,B2 LM,0.889,2,39.46,5.7544,-0.9,10.250,4.6,6
NEWBY,893.3688,B2 LM,0.852,2,32.31,6.5464,-4.2,10.300,4.7,9
NEWBY,893.5212,B2 LM,0.815,2,26.09,7.6913,-8.5,11.750,4.7,9
NEWBY,893.6736,B2 LM,0.778,2,22.37,9.1201,-10.4,12.200,4.7,9
NEWBY,893.8260,B2 LM,0.741,2,19.97,10.2329,-11.4,11.700,4.7,9
NEWBY,893.9784,B2 LM,0.704,2,18.36,10.3039,-11.1,10.250,4.9,9
NEWBY,894.1308,B2 LM,0.667,2,16.50,9.2045,-8.2,7.700,5.0,9
NEWBY,894.2832,B2 LM,0.630,2,14.84,7.5858,-5.0,5.700,5.0,9
NEWBY,894.4356,B2 LM,0.593,2,15.72,6.1094,-5.6,6.400,5.0,9
NEWBY,894.5880,B2 LM,0.556,2,17.86,5.0119,-6.3,8.450,4.9,8
NEWBY,894.7404,B2 LM,0.519,2,19.90,4.1976,-7.7,11.450,4.7,8
NEWBY,894.8928,B2 LM,0.481,2,22.42,3.6392,-9.5,14.450,4.6,8
NEWBY,895.0452,B2 LM,0.444,2,22.62,3.2885,-10.2,16.100,4.5,8
NEWBY,895.1976,B2 LM,0.407,2,20.93,3.0832,-9.8,16.200,4.4,8
NEWBY,895.3500,B2 LM,0.370,2,19.85,3.0200,-8.9,15.650,4.3,8
NEWBY,895.5024,B2 LM,0.333,2,18.30,3.1189,-7.7,14.650,4.1,8
NEWBY,895.6548,B2 LM,0.296,2,19.39,3.3963,-6.7,13.350,3.8,6
NEWBY,895.8072,B2 LM,0.259,2,24.34,3.8459,-5.0,11.200,3.8,6
NEWBY,895.9596,B2 LM,0.222,2,29.67,4.4259,-3.2,8.400,3.8,6
NEWBY,896.1120,B2 LM,0.185,2,33.90,5.1168,-2.2,6.300,3.8,6
NEWBY,896.2644,B2 LM,0.148,2,39.83,5.7148,-1.5,4.950,3.9,6
NEWBY,896.4168,B2 LM,0.111,2,44.94,6.2230,-0.4,4.700,3.9,6
NEWBY,896.5692,B2 LM,0.074,2,48.55,6.5163,0.0,6.200,3.8,4
NEWBY,896.7216,B3 SH,1.000,1,57.21,6.0117,3.8,8.500,3.6,3
NEWBY,896.8740,B3 SH,0.952,1,60.19,5.3951,3.8,9.000,3.5,3
NEWBY,897.0264,B3 SH,0.905,1,60.63,4.8306,4.0,9.400,3.4,3
NEWBY,897.1788,B3 SH,0.857,1,64.74,4.4157,-2.3,14.750,3.2,3
NEWBY,897.3312,B3 SH,0.810,1,72.79,4.1976,-2.9,18.950,3.1,3
NEWBY,897.4836,B3 SH,0.762,1,78.41,4.1115,-1.7,22.150,3.0,3
NEWBY,897.6360,B3 SH,0.714,1,83.39,4.0458,-0.9,21.650,3.1,3
NEWBY,897.7884,B3 SH,0.667,1,82.25,3.9811,1.9,17.850,3.3,3
NEWBY,897.9408,B3 SH,0.619,1,75.88,3.9084,7.3,12.250,3.4,3
